date,height
2021-04-21 01:00:00,154.0
2021-04-21 02:00:00,154.0
2021-04-21 03:00:00,153.0
2021-04-21 04:00:00,191.0
2021-04-21 05:00:00,156.0
2021-04-21 06:00:00,167.0
2021-04-21 07:00:00,154.0
2021-04-21 08:00:00,189.0
2021-04-21 09:00:00,156.0
2021-04-21 10:00:00,167.0
2021-04-21 11:00:00,157.0
2021-04-21 12:00:00,150.0
2021-04-21 13:00:00,178.0
2021-04-21 14:00:00,173.0
2021-04-21 15:00:00,166.0
2021-04-21 16:00:00,169.0
2021-04-21 17:00:00,179.0
2021-04-21 18:00:00,153.0
2021-04-21 19:00:00,166.0
2021-04-21 20:00:00,154.0
2021-04-21 21:00:00,183.0
2021-04-21 22:00:00,153.0
2021-04-21 23:00:00,154.0
2021-04-22 00:00:00,156.0
2021-04-22 01:00:00,166.0
2021-04-22 02:00:00,156.0
2021-04-22 03:00:00,166.0
2021-04-22 04:00:00,153.0
2021-04-22 05:00:00,158.0
2021-04-22 06:00:00,153.0
2021-04-22 07:00:00,183.0
2021-04-22 08:00:00,155.0
2021-04-22 09:00:00,164.0
2021-04-22 10:00:00,159.0
2021-04-22 11:00:00,159.0
2021-04-22 12:00:00,155.0
2021-04-22 13:00:00,154.0
2021-04-22 14:00:00,159.0
2021-04-22 15:00:00,172.0
2021-04-22 16:00:00,170.0
2021-04-22 17:00:00,155.0
2021-04-22 18:00:00,156.0
2021-04-22 19:00:00,154.0
2021-04-22 20:00:00,156.0
2021-04-22 21:00:00,154.0
2021-04-22 22:00:00,176.0
2021-04-22 23:00:00,153.0
2021-04-23 00:00:00,152.0
2021-04-23 01:00:00,160.0
2021-04-23 02:00:00,156.0
2021-04-23 03:00:00,157.0
2021-04-23 04:00:00,156.0
2021-04-23 05:00:00,155.0
2021-04-23 06:00:00,154.0
2021-04-23 07:00:00,153.0
2021-04-23 08:00:00,154.0
2021-04-23 09:00:00,154.0
2021-04-23 10:00:00,155.0
2021-04-23 11:00:00,157.0
2021-04-23 12:00:00,153.0
2021-04-23 13:00:00,155.0
2021-04-23 14:00:00,161.0
2021-04-23 15:00:00,155.0
2021-04-23 16:00:00,153.0
2021-04-23 17:00:00,154.0
2021-04-23 18:00:00,173.0
2021-04-23 19:00:00,153.0
2021-04-23 20:00:00,152.0
2021-04-23 21:00:00,152.0
2021-04-23 22:00:00,153.0
2021-04-23 23:00:00,150.0
2021-04-24 00:00:00,150.0
